match_id,team1_name,team1_average_distance,team1_recovery_passes,team1_throw_in_passes,team1_free_kick_passes,team1_corner_passes,team1_goal_kick_passes,team1_interception_passes,team1_kick_off_passes,team1_through_ball_percentage,team1_pass_completion_rate,team1_avg_passes_per_player,team1_most_advanced_player,team1_number_of_passes_received,team1_avg_x_position_non_gk,team1_avg_links,team1_avg_pass_distance,team1_avg_backline_distance,team1_avg_front_three_distance,team1_avg_time_between_passes,team1_avg_passes_per_possession,team1_betti_0,team1_betti_1,team2_name,team2_average_distance,team2_recovery_passes,team2_throw_in_passes,team2_free_kick_passes,team2_corner_passes,team2_goal_kick_passes,team2_interception_passes,team2_kick_off_passes,team2_through_ball_percentage,team2_pass_completion_rate,team2_avg_passes_per_player,team2_most_advanced_player,team2_number_of_passes_received,team2_avg_x_position_non_gk,team2_avg_links,team2_avg_pass_distance,team2_avg_backline_distance,team2_avg_front_three_distance,team2_avg_time_between_passes,team2_avg_passes_per_possession,team2_betti_0,team2_betti_1,match_outcome
9837,Barcelona,0.6107747968983169,0.0768025078369906,0.02664576802507837,0.034482758620689655,0.018808777429467086,0.007836990595611285,0.0219435736677116,0.001567398119122257,0.0,84.48275862068965,49.07692307692308,Luis Alberto Suárez Díaz,51,0.5078595317725753,8.923076923076923,0.20611189251040293,0.4208461911951512,0.6890277777777779,3.6515492293028604,5.0236220472440944,1,52,Atlético Madrid,0.5915974535947736,0.09282700421940929,0.029535864978902954,0.0379746835443038,0.002109704641350211,0.006329113924050633,0.008438818565400843,0.004219409282700422,0.0,77.63713080168776,33.857142857142854,Ángel Martín Correa,14,0.5119210914454277,8.571428571428571,0.2135708121197505,0.4208461911951512,0.6890277777777779,3.166952172135527,4.232142857142857,1,57,team1_wins
9811,Barcelona,0.5843084133653076,0.045813586097946286,0.03317535545023697,0.01263823064770932,0.007898894154818325,0.014218009478672985,0.017377567140600316,0.00315955766192733,1.4218009478672986,87.04581358609794,45.214285714285715,Ousmane Dembélé,55,0.524537351443124,9.714285714285714,0.1966119894877176,0.4208461911951512,0.6890277777777779,3.582866956049841,6.663157894736842,1,62,Girona,0.6296297760289739,0.0633245382585752,0.04221635883905013,0.036939313984168866,0.0079155672823219,0.013192612137203167,0.0158311345646438,0.018469656992084433,0.5277044854881267,78.10026385224275,27.071428571428573,Cristian Portugués Manzanera,30,0.48294817927170874,7.857142857142857,0.24197447744680148,0.4208461911951512,0.6890277777777779,4.1105466672005,4.031914893617022,1,56,team1_wins
9642,Atlético Madrid,0.6467840808497828,0.05509641873278237,0.046831955922865015,0.03305785123966942,0.005509641873278237,0.027548209366391185,0.01928374655647383,0.005509641873278237,0.0,74.10468319559229,25.928571428571427,Yannick Ferreira Carrasco,28,0.46165187376725836,7.857142857142857,0.20919595568664293,0.4208461911951512,0.6890277777777779,3.6071654162127818,3.5588235294117645,1,57,Barcelona,0.5317022994834292,0.0517464424320828,0.02457956015523933,0.015523932729624839,0.00129366106080207,0.0038809831824062097,0.02069857697283312,0.00258732212160414,0.129366106080207,87.06338939197931,55.214285714285715,Gerard Deulofeu Lázaro,21,0.5932841163310962,9.214285714285714,0.2077130621932975,0.4208461911951512,0.6890277777777779,3.712953469057996,6.963963963963964,1,60,draw
9774,Barcelona,0.5377634610596752,0.0469361147327249,0.03129074315514994,0.020860495436766623,0.010430247718383311,0.001303780964797914,0.01564537157757497,0.002607561929595828,0.7822685788787485,86.3102998696219,54.785714285714285,Jordi Alba Ramos,36,0.5714308176100629,9.5,0.20394062787618153,0.4208461911951512,0.6890277777777779,3.6141684382306805,5.7669172932330826,1,64,Deportivo Alavés,0.6593210408601257,0.1111111111111111,0.07407407407407407,0.02880658436213992,0.00411522633744856,0.06172839506172839,0.00823045267489712,0.012345679012345678,0.411522633744856,60.08230452674898,17.357142857142858,Ermedin Demirović,1,0.46937400318979267,6.285714285714286,0.2833879807089178,0.4208461911951512,0.6890277777777779,3.904206343404808,2.405940594059406,1,45,team1_wins
9602,Getafe,0.6354912726929596,0.08441558441558442,0.03896103896103896,0.05844155844155844,0.00974025974025974,0.012987012987012988,0.03571428571428571,0.00974025974025974,0.3246753246753247,67.85714285714286,22.0,Francisco Portillo Soler,8,0.5115760869565217,8.214285714285714,0.2568385228632513,0.4208461911951512,0.6890277777777779,4.133462289377289,3.019607843137255,1,60,Barcelona,0.5626796412978938,0.04096045197740113,0.031073446327683617,0.025423728813559324,0.005649717514124294,0.015536723163841809,0.012711864406779662,0.002824858757062147,1.2711864406779663,88.5593220338983,50.57142857142857,Gerard Deulofeu Lázaro,41,0.5473149509803922,9.571428571428571,0.1966191434005979,0.4208461911951512,0.6890277777777779,3.506470012975461,6.555555555555555,1,66,team2_wins
9948,Barcelona,0.5695566342684952,0.037383177570093455,0.018691588785046728,0.02336448598130841,0.004672897196261682,0.01557632398753894,0.001557632398753894,0.001557632398753894,0.778816199376947,88.94080996884736,45.857142857142854,Francisco Alcácer García,4,0.5505296840958606,9.285714285714286,0.19322907624346533,0.4208461911951512,0.6890277777777779,3.4554217009566957,6.757894736842105,1,60,Real Sociedad,0.631375887480287,0.06467661691542288,0.017412935323383085,0.03731343283582089,0.01990049751243781,0.02736318407960199,0.007462686567164179,0.004975124378109453,0.7462686567164178,81.8407960199005,30.923076923076923,Álvaro Odriozola Arzallus,16,0.49332420091324203,9.153846153846153,0.22910751213635952,0.4208461911951512,0.6890277777777779,3.2951908621782047,4.02,1,59,team1_wins
9682,Leganés,0.6299244749457826,0.11285266457680251,0.05642633228840126,0.0438871473354232,0.018808777429467086,0.01567398119122257,0.03134796238244514,0.012539184952978056,0.3134796238244514,68.3385579937304,22.785714285714285,Nordin Amrabat,37,0.5124286529680365,7.142857142857143,0.24654079050462935,0.4208461911951512,0.6890277777777779,4.596256440664186,2.926605504587156,1,56,Barcelona,0.6312998470449221,0.06891271056661562,0.026033690658499236,0.03828483920367534,0.004594180704441042,0.010719754977029096,0.01225114854517611,0.0015313935681470138,2.2970903522205206,84.99234303215927,46.642857142857146,Francisco Alcácer García,34,0.46810275080906144,9.714285714285714,0.21316453636904065,0.4208461911951512,0.6890277777777779,3.1724538983216157,5.182539682539683,1,64,team2_wins
9581,Deportivo Alavés,0.6998647107654565,0.08934707903780069,0.024054982817869417,0.027491408934707903,0.003436426116838488,0.01718213058419244,0.006872852233676976,0.010309278350515464,0.3436426116838488,71.1340206185567,20.785714285714285,Jorge Franco Alviz,15,0.39269551282051285,7.642857142857143,0.24741379101730818,0.4208461911951512,0.6890277777777779,5.219973175615235,3.129032258064516,1,52,Barcelona,0.5389254414253267,0.035668789808917196,0.02929936305732484,0.014012738853503185,0.017834394904458598,0.005095541401273885,0.024203821656050957,0.0012738853503184713,0.3821656050955414,89.29936305732484,56.07142857142857,Aleix Vidal Parreu,43,0.5894030343007917,9.0,0.20677924248198676,0.4208461911951512,0.6890277777777779,3.973909539629041,7.40566037735849,1,60,team2_wins
9726,Barcelona,0.625504091617623,0.039301310043668124,0.017467248908296942,0.01601164483260553,0.008733624454148471,0.004366812227074236,0.02911208151382824,0.001455604075691412,0.727802037845706,88.35516739446871,49.07142857142857,Luis Alberto Suárez Díaz,72,0.48146187532199897,9.5,0.19591210330122646,0.4208461911951512,0.6890277777777779,3.0408602911328266,6.026315789473684,1,61,RC Deportivo La Coruña,0.5980662090545386,0.06208425720620843,0.03325942350332594,0.031042128603104215,0.0066518847006651885,0.017738359201773836,0.022172949002217297,0.011086474501108648,2.2172949002217295,77.8270509977827,32.214285714285715,Zakaria Bakkali,22,0.5290254901960784,9.214285714285714,0.2088064054788851,0.4208461911951512,0.6890277777777779,4.046004082380137,4.1,1,64,team1_wins
9754,Real Sociedad,0.5971846503483719,0.06387225548902195,0.03792415169660679,0.03592814371257485,0.013972055888223553,0.005988023952095809,0.003992015968063872,0.00998003992015968,0.19960079840319359,81.83632734530939,35.785714285714285,Álvaro Odriozola Arzallus,46,0.5434884559884561,8.928571428571429,0.23302302736163313,0.4208461911951512,0.6890277777777779,3.4381430031867537,5.112244897959184,1,58,Barcelona,0.6469198543122856,0.07,0.044,0.03,0.006,0.01,0.004,0.006,0.2,84.8,38.46153846153846,Lucas Digne,7,0.47562994960403165,8.538461538461538,0.2167738590305654,0.4208461911951512,0.6890277777777779,3.3411060615507857,5.1020408163265305,1,50,team2_wins
